0,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9
508,0.60502,0.51076,0.20939,0.20939,0.35127,0.39693,0.3379,0.32127,0.2805,0.22146,0.21429,0.1895,0.18395,0.18134,0.17906,0.17939,0.17873
509,0.60209,0.50913,0.20841,0.20841,0.35225,0.39856,0.33953,0.32322,0.28311,0.2257,0.21918,0.19537,0.18982,0.18754,0.18493,0.18526,0.18461
510,0.59785,0.50685,0.20744,0.20744,0.35356,0.40052,0.34149,0.32518,0.28604,0.22994,0.2244,0.20091,0.19569,0.19341,0.1908,0.19113,0.19048
511,0.59295,0.50391,0.20613,0.20613,0.35519,0.40248,0.34344,0.32779,0.2893,0.23418,0.22962,0.20711,0.20189,0.19961,0.197,0.19733,0.19667
512,0.58676,0.50033,0.2045,0.2045,0.35682,0.40476,0.34573,0.3304,0.29289,0.23875,0.23483,0.21331,0.20809,0.20581,0.20352,0.20352,0.20287
513,0.57991,0.49674,0.20287,0.20287,0.35845,0.40705,0.34801,0.33301,0.29648,0.24364,0.24038,0.21918,0.21429,0.212,0.20972,0.21005,0.20907
514,0.57175,0.49185,0.20091,0.20091,0.36008,0.40965,0.35062,0.33594,0.30007,0.24821,0.2456,0.22538,0.22048,0.21853,0.21592,0.21624,0.21526
515,0.56262,0.48663,0.19863,0.19863,0.36236,0.41259,0.35323,0.3392,0.30398,0.25342,0.25147,0.2319,0.22701,0.22505,0.22277,0.22309,0.22211
516,0.55251,0.48108,0.19602,0.19602,0.36432,0.41553,0.35616,0.34214,0.30789,0.25832,0.25734,0.23842,0.23386,0.2319,0.22929,0.22962,0.22896
517,0.54207,0.47489,0.19341,0.19341,0.3666,0.41879,0.3591,0.34573,0.31181,0.26354,0.26321,0.24527,0.2407,0.23875,0.23614,0.23646,0.23581
518,0.53066,0.46836,0.19048,0.19048,0.36888,0.42172,0.36204,0.34899,0.31572,0.26875,0.26908,0.25179,0.24723,0.2456,0.24299,0.24364,0.24266
519,0.51859,0.46151,0.18721,0.18721,0.37117,0.42498,0.3653,0.35225,0.31996,0.27397,0.27528,0.25897,0.2544,0.25277,0.25049,0.25082,0.24984
520,0.50587,0.45401,0.18395,0.18395,0.37345,0.42825,0.36823,0.35551,0.3242,0.27952,0.28147,0.26582,0.26158,0.25995,0.25766,0.25832,0.25734
521,0.49185,0.44586,0.18037,0.18037,0.37573,0.43151,0.37117,0.3591,0.32877,0.28539,0.288,0.27332,0.26973,0.26778,0.26582,0.26614,0.26517
522,0.47782,0.43705,0.17645,0.17645,0.37802,0.43444,0.3741,0.36236,0.33301,0.29093,0.29452,0.28082,0.27756,0.27593,0.27365,0.2743,0.27332
523,0.46282,0.42825,0.17254,0.17254,0.37997,0.43705,0.37704,0.36562,0.33725,0.2968,0.30137,0.28865,0.28539,0.28408,0.2818,0.28245,0.28147
524,0.44781,0.41911,0.16862,0.16862,0.3816,0.43966,0.37932,0.36856,0.34116,0.30267,0.30822,0.2968,0.29354,0.29224,0.29028,0.29093,0.28995
525,0.43314,0.40998,0.16438,0.16438,0.38291,0.44194,0.3816,0.37117,0.34508,0.30855,0.31507,0.30496,0.30202,0.30104,0.29876,0.29941,0.29843
526,0.41813,0.40085,0.16047,0.16047,0.38421,0.44325,0.38324,0.37345,0.34899,0.31474,0.32192,0.31311,0.31083,0.30952,0.30757,0.30822,0.30724
527,0.4028,0.39106,0.15623,0.15623,0.38454,0.44455,0.38454,0.37573,0.35258,0.32061,0.32909,0.32159,0.31931,0.31833,0.31637,0.31735,0.31605
528,0.38715,0.38095,0.15166,0.15166,0.38487,0.44521,0.38552,0.37736,0.35616,0.32648,0.33659,0.3304,0.32844,0.32779,0.32583,0.32681,0.32583
529,0.37182,0.37117,0.14742,0.14742,0.38454,0.44553,0.38617,0.37867,0.3591,0.33235,0.34377,0.3392,0.3379,0.33725,0.33529,0.33627,0.33529
530,0.35649,0.36106,0.14286,0.14286,0.38389,0.44521,0.38617,0.37965,0.36236,0.33855,0.35095,0.34834,0.34736,0.34703,0.34475,0.34605,0.34508
531,0.34149,0.35095,0.13862,0.13862,0.38258,0.44423,0.38552,0.37997,0.36497,0.34475,0.35845,0.3578,0.35682,0.35682,0.35486,0.35616,0.35519
532,0.32583,0.34018,0.13405,0.13405,0.38095,0.4426,0.38454,0.37997,0.36758,0.35095,0.3666,0.36791,0.36758,0.36758,0.36562,0.36693,0.36595
533,0.31115,0.33007,0.12948,0.12948,0.37867,0.44031,0.38324,0.37965,0.36986,0.35714,0.37443,0.37802,0.37802,0.37834,0.37639,0.37769,0.37671
534,0.2968,0.31996,0.12492,0.12492,0.37573,0.43738,0.38128,0.379,0.37215,0.36334,0.38258,0.38845,0.38878,0.38943,0.3878,0.38911,0.38813
535,0.28245,0.30952,0.12068,0.12068,0.37247,0.43379,0.37867,0.37769,0.37378,0.36954,0.39106,0.39922,0.4002,0.40085,0.39922,0.40085,0.39954
536,0.26908,0.29941,0.11644,0.11644,0.36823,0.42922,0.37508,0.37573,0.37508,0.37541,0.39856,0.40933,0.41063,0.41161,0.40998,0.41161,0.41063
537,0.25473,0.28832,0.11155,0.11155,0.36334,0.42368,0.37084,0.3728,0.37606,0.3816,0.40705,0.42042,0.42237,0.42368,0.42205,0.42401,0.4227
538,0.24201,0.27854,0.10763,0.10763,0.35877,0.41879,0.36725,0.37052,0.37736,0.38813,0.41553,0.43183,0.43444,0.43575,0.43444,0.43607,0.43509
539,0.22929,0.26875,0.10339,0.10339,0.35388,0.41324,0.36301,0.36791,0.37867,0.39498,0.42466,0.44423,0.44749,0.44879,0.44749,0.44945,0.44847
540,0.21722,0.25897,0.099152,0.099152,0.34834,0.40737,0.35877,0.3653,0.37965,0.40183,0.43379,0.45662,0.46021,0.46184,0.46086,0.46282,0.46184
541,0.20581,0.24984,0.095238,0.095238,0.34279,0.40117,0.35388,0.36204,0.38095,0.40868,0.44357,0.46902,0.47358,0.47554,0.47423,0.47652,0.47554
542,0.19504,0.2407,0.09165,0.09165,0.33725,0.39498,0.34899,0.3591,0.38193,0.41585,0.45336,0.48239,0.48728,0.48924,0.48858,0.49054,0.48956
543,0.18461,0.2319,0.087736,0.087736,0.3317,0.38845,0.3441,0.35584,0.38291,0.42303,0.46314,0.49543,0.50098,0.50326,0.50261,0.50489,0.50326
544,0.17449,0.22374,0.084475,0.084475,0.32583,0.38226,0.3392,0.35258,0.38421,0.43053,0.47326,0.50881,0.515,0.51761,0.51696,0.51924,0.51794
545,0.16536,0.21559,0.080887,0.080887,0.31996,0.37573,0.33431,0.34964,0.38552,0.43803,0.48369,0.5225,0.52935,0.53229,0.53164,0.53425,0.53294
546,0.15623,0.20809,0.077626,0.077626,0.31442,0.36921,0.32942,0.34638,0.38682,0.44586,0.49413,0.53653,0.54403,0.54729,0.54664,0.54925,0.54795
547,0.14775,0.20059,0.07469,0.07469,0.30887,0.36334,0.32453,0.34344,0.38845,0.45401,0.50489,0.55088,0.55871,0.5623,0.56164,0.56458,0.56327
548,0.13992,0.19374,0.071755,0.071755,0.30333,0.35714,0.31996,0.34083,0.39008,0.46217,0.51566,0.56491,0.57371,0.5773,0.57665,0.57991,0.5786
549,0.13275,0.18721,0.069145,0.069145,0.29843,0.3516,0.31572,0.33823,0.39204,0.47032,0.52609,0.5786,0.58806,0.59198,0.59165,0.59459,0.59361
550,0.1259,0.18134,0.066536,0.066536,0.29387,0.34638,0.31181,0.33594,0.394,0.47847,0.53718,0.59295,0.60241,0.60665,0.60698,0.60959,0.60861
551,0.11937,0.17547,0.064253,0.064253,0.2893,0.34149,0.30822,0.33399,0.39628,0.48663,0.54795,0.60665,0.61709,0.62166,0.62133,0.62459,0.62329
552,0.1135,0.17058,0.06197,0.06197,0.28539,0.33692,0.30463,0.33203,0.39856,0.49478,0.55871,0.62068,0.63079,0.63601,0.63601,0.63927,0.63764
553,0.10828,0.16569,0.060013,0.060013,0.28147,0.33301,0.3017,0.33072,0.40117,0.50261,0.56882,0.63372,0.64481,0.64971,0.65003,0.65329,0.65166
554,0.10339,0.16145,0.058056,0.058056,0.27821,0.32942,0.29909,0.32975,0.40378,0.51076,0.57926,0.64644,0.65819,0.66341,0.66373,0.66699,0.66536
555,0.099152,0.15753,0.056425,0.056425,0.27528,0.32616,0.2968,0.32877,0.40639,0.51826,0.58871,0.65851,0.67091,0.67613,0.67613,0.67971,0.67841
556,0.094912,0.15427,0.055121,0.055121,0.27267,0.32355,0.29485,0.32811,0.409,0.52577,0.59817,0.67025,0.68297,0.68819,0.68852,0.69211,0.6908
557,0.091324,0.15101,0.05349,0.05349,0.27038,0.32094,0.29289,0.32779,0.41194,0.53327,0.60763,0.68167,0.69472,0.70026,0.70059,0.70417,0.70287
558,0.088063,0.14808,0.052185,0.052185,0.26843,0.31898,0.29159,0.32746,0.41487,0.54044,0.61709,0.69276,0.70613,0.71168,0.71233,0.71559,0.71461
559,0.084801,0.14547,0.051207,0.051207,0.2668,0.31735,0.29028,0.32746,0.41781,0.54795,0.6259,0.70385,0.71722,0.72309,0.72342,0.72733,0.72603
560,0.081866,0.14318,0.050228,0.050228,0.26517,0.31572,0.2893,0.32779,0.42074,0.55479,0.63438,0.71396,0.72766,0.73353,0.73418,0.73777,0.73646
561,0.079583,0.1409,0.04925,0.04925,0.26386,0.31442,0.28865,0.32779,0.42368,0.56132,0.64253,0.72374,0.7381,0.74364,0.74429,0.74788,0.74625
562,0.077299,0.13894,0.048271,0.048271,0.26288,0.31311,0.28767,0.32811,0.42661,0.56784,0.65068,0.73288,0.74755,0.75375,0.7544,0.75799,0.75636
563,0.075016,0.13731,0.047619,0.047619,0.2619,0.31213,0.28702,0.32844,0.42955,0.57436,0.65851,0.74234,0.75669,0.76288,0.76354,0.76745,0.76582
564,0.073386,0.13601,0.046967,0.046967,0.2606,0.31115,0.28669,0.32909,0.43216,0.58023,0.66601,0.75114,0.76582,0.77234,0.77267,0.77593,0.77495
565,0.071429,0.13438,0.046314,0.046314,0.25962,0.31018,0.28604,0.32942,0.43509,0.58643,0.67319,0.75962,0.77495,0.7805,0.78147,0.78506,0.78408
566,0.069798,0.13307,0.045662,0.045662,0.25864,0.3092,0.28539,0.32975,0.4377,0.59198,0.68037,0.7681,0.78311,0.7893,0.78963,0.79322,0.79289
567,0.068493,0.13177,0.04501,0.04501,0.25734,0.30789,0.28441,0.32975,0.44031,0.59817,0.68787,0.77658,0.79126,0.79778,0.79843,0.80202,0.80104
568,0.066862,0.13046,0.044357,0.044357,0.25603,0.30659,0.28376,0.32975,0.4426,0.60372,0.69439,0.78474,0.79974,0.80594,0.80691,0.81083,0.8092
569,0.065558,0.12883,0.043705,0.043705,0.25473,0.30496,0.28245,0.32975,0.44488,0.60926,0.70157,0.79224,0.80757,0.81409,0.81507,0.81866,0.81637
570,0.064253,0.12753,0.043379,0.043379,0.25277,0.303,0.28115,0.32942,0.44716,0.61481,0.70809,0.80007,0.81539,0.82192,0.8229,0.82648,0.82453
571,0.062948,0.1259,0.042727,0.042727,0.25082,0.30072,0.27952,0.32877,0.44912,0.62035,0.71494,0.80789,0.82387,0.82909,0.83072,0.83496,0.83301
572,0.061644,0.12427,0.042074,0.042074,0.24853,0.29811,0.27756,0.32811,0.45108,0.6259,0.72179,0.81539,0.83105,0.83692,0.8379,0.84181,0.84051
573,0.060339,0.12264,0.041422,0.041422,0.24592,0.29517,0.27528,0.32681,0.45271,0.63112,0.72831,0.8229,0.83823,0.8441,0.84605,0.84932,0.84834
574,0.059035,0.12068,0.04077,0.04077,0.24299,0.29191,0.27267,0.32551,0.45434,0.63601,0.73451,0.83007,0.84508,0.85095,0.85323,0.85584,0.85421
575,0.05773,0.11872,0.039791,0.039791,0.23973,0.288,0.27006,0.32387,0.45532,0.6409,0.74103,0.83627,0.85127,0.85845,0.85975,0.86334,0.86171
576,0.056425,0.11644,0.039139,0.039139,0.23581,0.28376,0.26647,0.32192,0.45629,0.64612,0.7469,0.84377,0.85943,0.8653,0.86628,0.87052,0.86823
577,0.055121,0.11416,0.038487,0.038487,0.23157,0.27886,0.26288,0.31963,0.45727,0.65068,0.75277,0.85127,0.86595,0.87149,0.8728,0.87606,0.87541
578,0.05349,0.11187,0.037508,0.037508,0.22701,0.27365,0.25897,0.31703,0.45793,0.6559,0.75962,0.85747,0.87345,0.87867,0.87965,0.88389,0.88095
579,0.052185,0.10926,0.03653,0.03653,0.22211,0.26778,0.2544,0.31409,0.45858,0.6608,0.76614,0.86464,0.8803,0.88552,0.8865,0.89008,0.88845
580,0.050554,0.10633,0.035551,0.035551,0.21657,0.26158,0.24951,0.3105,0.45923,0.66601,0.77267,0.87149,0.88682,0.89269,0.894,0.89759,0.89628
581,0.048924,0.10339,0.034573,0.034573,0.21102,0.25506,0.24429,0.30724,0.45956,0.67156,0.77886,0.87867,0.89367,0.9002,0.90117,0.90378,0.90313
582,0.047293,0.099804,0.033594,0.033594,0.2045,0.24755,0.23842,0.303,0.46021,0.67743,0.78669,0.88715,0.90117,0.90705,0.90802,0.91161,0.90998
583,0.045662,0.096543,0.03229,0.03229,0.1983,0.24005,0.23255,0.29909,0.46053,0.68363,0.79452,0.89367,0.91063,0.9152,0.91618,0.91944,0.91748
584,0.043705,0.092955,0.031311,0.031311,0.19145,0.23222,0.22635,0.29485,0.46086,0.68982,0.80235,0.90248,0.91846,0.92303,0.92466,0.92792,0.92564
585,0.041748,0.089367,0.030007,0.030007,0.18395,0.22374,0.2195,0.29028,0.46151,0.69635,0.81018,0.91096,0.92498,0.93053,0.93118,0.93542,0.93314
586,0.040117,0.08578,0.028702,0.028702,0.17678,0.21494,0.21298,0.28571,0.46184,0.7032,0.81833,0.91911,0.93379,0.93705,0.93868,0.94227,0.93901
587,0.03816,0.081866,0.027397,0.027397,0.16928,0.20646,0.20613,0.28082,0.46249,0.71005,0.82746,0.92727,0.94162,0.94586,0.94651,0.94912,0.94814
588,0.036204,0.077952,0.026093,0.026093,0.16112,0.19733,0.19896,0.27593,0.46282,0.71689,0.83594,0.93542,0.94977,0.95434,0.95434,0.95629,0.95629
589,0.034247,0.073712,0.024788,0.024788,0.15329,0.18787,0.19145,0.27104,0.46347,0.72472,0.84442,0.94292,0.95629,0.96217,0.96151,0.9638,0.96249
590,0.03229,0.069798,0.023483,0.023483,0.14514,0.17841,0.18395,0.26582,0.4638,0.73157,0.85258,0.9501,0.96347,0.96706,0.96706,0.97097,0.96902
591,0.030333,0.065884,0.022179,0.022179,0.13731,0.16928,0.17678,0.26093,0.46412,0.73842,0.86008,0.95793,0.96804,0.97391,0.97456,0.97717,0.97586
592,0.028376,0.06197,0.020874,0.020874,0.12948,0.15982,0.16928,0.25571,0.46412,0.74494,0.86758,0.96314,0.97391,0.97913,0.9788,0.98206,0.98076
593,0.026419,0.058056,0.019569,0.019569,0.12133,0.15068,0.1621,0.25049,0.46412,0.75082,0.87443,0.96836,0.97945,0.98304,0.985,0.98663,0.9863
594,0.024788,0.054142,0.018265,0.018265,0.11383,0.14188,0.15525,0.2456,0.46412,0.75669,0.8803,0.97228,0.98467,0.98663,0.98858,0.99054,0.98891
595,0.022831,0.050554,0.01696,0.01696,0.10633,0.13307,0.14808,0.24038,0.4638,0.7619,0.88617,0.97717,0.98826,0.99054,0.99152,0.99543,0.99348
596,0.0212,0.046641,0.015656,0.015656,0.098826,0.12427,0.14123,0.23516,0.46282,0.76647,0.89106,0.98076,0.99152,0.9938,0.9938,0.99935,0.99674
597,0.019569,0.043379,0.014351,0.014351,0.091977,0.11611,0.1347,0.23027,0.46184,0.77038,0.89498,0.98271,0.99478,0.99772,0.99706,0.99967,0.99902
598,0.017939,0.040117,0.013372,0.013372,0.085127,0.10828,0.12818,0.22538,0.46053,0.77299,0.89856,0.98695,0.99511,0.99902,0.9987,1.0007,1.0013
599,0.016308,0.036856,0.012394,0.012394,0.078604,0.10078,0.12198,0.22048,0.4589,0.77495,0.9015,0.98793,0.99739,0.99902,1.0013,1.002,1.0016
600,0.015003,0.033594,0.011416,0.011416,0.072407,0.093281,0.11611,0.21559,0.45662,0.7756,0.90215,0.99022,0.9987,1.002,1.0016,1.0029,1.002
601,0.013372,0.030659,0.010437,0.010437,0.066536,0.086432,0.11024,0.21037,0.45369,0.7756,0.90215,0.98826,1,1.001,1.0026,1.0049,1.0033
602,0.012068,0.02805,0.0094586,0.0094586,0.060992,0.080235,0.10502,0.20581,0.45042,0.77397,0.90183,0.98924,0.99706,1.001,1.0026,1.0029,1.0029
603,0.011089,0.025766,0.0084801,0.0084801,0.056099,0.074038,0.099804,0.20091,0.44651,0.77169,0.89922,0.98924,0.99706,0.99804,1.0013,1.0029,1.0016
604,0.0097847,0.023483,0.0078278,0.0078278,0.051207,0.068819,0.094912,0.19635,0.44227,0.7681,0.89596,0.98598,0.99543,0.99837,0.99935,1,0.99935
605,0.0088063,0.0212,0.0071755,0.0071755,0.046641,0.063275,0.090346,0.19145,0.43705,0.76256,0.89106,0.98402,0.99282,0.99576,0.99772,0.99772,0.99772
606,0.0078278,0.019243,0.0065232,0.0065232,0.042401,0.058382,0.08578,0.18656,0.43118,0.75571,0.88519,0.97945,0.98924,0.9938,0.99413,0.99511,0.99576
607,0.0068493,0.017286,0.0058708,0.0058708,0.038813,0.053816,0.081539,0.18167,0.42433,0.74755,0.87704,0.97489,0.985,0.98826,0.98891,0.99087,0.99022
608,0.006197,0.015329,0.0052185,0.0052185,0.034899,0.049576,0.077299,0.17645,0.4165,0.73712,0.86758,0.96869,0.97815,0.98206,0.98434,0.98565,0.985
609,0.0055447,0.013699,0.0045662,0.0045662,0.031963,0.045662,0.073386,0.17123,0.40835,0.7257,0.85616,0.95923,0.9713,0.97619,0.97717,0.97978,0.9775
610,0.0045662,0.012394,0.0042401,0.0042401,0.028702,0.041748,0.069798,0.16569,0.39922,0.71168,0.84214,0.94977,0.96151,0.96575,0.96967,0.97195,0.96902
611,0.0039139,0.011089,0.0035877,0.0035877,0.026093,0.038487,0.06621,0.16047,0.38943,0.697,0.82616,0.93803,0.9501,0.95499,0.95825,0.95988,0.9589
612,0.0035877,0.0097847,0.0032616,0.0032616,0.023483,0.035551,0.062622,0.15492,0.37867,0.68004,0.80822,0.92335,0.9364,0.94292,0.94488,0.94749,0.94618
613,0.0029354,0.0088063,0.0029354,0.0029354,0.0212,0.032616,0.059361,0.14905,0.36693,0.66112,0.78832,0.90541,0.91977,0.92596,0.92922,0.93118,0.9302
614,0.0026093,0.0078278,0.0026093,0.0026093,0.019243,0.02968,0.056099,0.14318,0.35486,0.64025,0.76582,0.88487,0.89954,0.90705,0.90998,0.91226,0.91096
615,0.0022831,0.0068493,0.0022831,0.0022831,0.017286,0.027397,0.052838,0.13699,0.34181,0.61807,0.74038,0.86073,0.87704,0.88356,0.88813,0.89074,0.88943
616,0.0016308,0.006197,0.0019569,0.0019569,0.015656,0.025114,0.049902,0.13079,0.32746,0.59361,0.71265,0.83301,0.84932,0.85714,0.86073,0.86367,0.86236
617,0.0013046,0.0055447,0.0016308,0.0016308,0.014025,0.022831,0.046967,0.12427,0.31311,0.56817,0.68363,0.80267,0.81866,0.82714,0.83138,0.83268,0.83333
618,0.00097847,0.0048924,0.0016308,0.0016308,0.012394,0.020874,0.044031,0.11774,0.29811,0.54175,0.65232,0.76941,0.78506,0.79322,0.79811,0.79941,0.79974
619,0.00065232,0.0042401,0.0013046,0.0013046,0.011089,0.019243,0.041096,0.11122,0.28213,0.51337,0.6184,0.7319,0.7469,0.75506,0.76027,0.76158,0.7619
620,0.00065232,0.0035877,0.0013046,0.0013046,0.010111,0.017286,0.03816,0.10437,0.26582,0.48402,0.58317,0.69178,0.70646,0.71396,0.71918,0.72081,0.72114
621,0.00032616,0.0032616,0.00097847,0.00097847,0.0088063,0.015656,0.035225,0.097521,0.24918,0.45434,0.54795,0.65068,0.66471,0.67189,0.67743,0.67808,0.67873
622,0,0.0029354,0.00097847,0.00097847,0.0078278,0.014351,0.032616,0.090998,0.2332,0.42466,0.51272,0.60926,0.62231,0.62916,0.6347,0.63503,0.63568
623,0,0.0022831,0.00065232,0.00065232,0.0071755,0.013046,0.030333,0.084801,0.21755,0.39596,0.47782,0.56849,0.58023,0.58643,0.59198,0.59263,0.5923
624,0.00032616,0.0019569,0.00065232,0.00065232,0.006197,0.011742,0.027723,0.078278,0.20157,0.36693,0.44227,0.52674,0.53718,0.54338,0.54827,0.5486,0.5486
625,0.00032616,0.0019569,0.00065232,0.00065232,0.0055447,0.010437,0.02544,0.072407,0.18624,0.33888,0.409,0.48663,0.49576,0.50196,0.50652,0.50652,0.50685
626,0.00032616,0.0016308,0.00032616,0.00032616,0.0048924,0.0094586,0.023483,0.066536,0.17156,0.31181,0.37639,0.44716,0.45564,0.46119,0.46575,0.4651,0.46543
627,0.00065232,0.0013046,0.00032616,0.00032616,0.0042401,0.0084801,0.0212,0.060992,0.15721,0.28539,0.3441,0.40868,0.41618,0.42107,0.42531,0.42466,0.42498
628,0.00065232,0.00097847,0.00032616,0.00032616,0.0035877,0.0075016,0.019243,0.055447,0.14351,0.26027,0.31344,0.37247,0.37867,0.38291,0.38682,0.3865,0.3865
629,0.00065232,0.00097847,0.00032616,0.00032616,0.0032616,0.0068493,0.017613,0.050554,0.13046,0.23646,0.28474,0.3379,0.34344,0.34703,0.35095,0.35029,0.35095
630,0.00097847,0.00065232,0,0,0.0029354,0.0058708,0.015656,0.045662,0.1184,0.21363,0.25734,0.30496,0.31018,0.31311,0.3167,0.31572,0.31637
631,0.00097847,0.00065232,0,0,0.0022831,0.0052185,0.014351,0.041422,0.10698,0.19276,0.23222,0.27528,0.27952,0.28213,0.28539,0.28441,0.28474
632,0.00097847,0.00032616,0,0,0.0019569,0.0045662,0.01272,0.037182,0.096543,0.17384,0.20939,0.24788,0.25147,0.25342,0.25669,0.25538,0.25571
633,0.00097847,0.00032616,0,0,0.0016308,0.0042401,0.011416,0.033594,0.086758,0.1559,0.18787,0.22179,0.22505,0.22668,0.22962,0.22831,0.22864
634,0.00097847,0.00032616,0,0,0.0013046,0.0035877,0.010111,0.030007,0.077952,0.1396,0.16862,0.19863,0.20124,0.20287,0.20548,0.20385,0.20417
635,0.0013046,0,0,0,0.0013046,0.0032616,0.0091324,0.027071,0.070124,0.12524,0.15134,0.17808,0.18004,0.18134,0.18363,0.18232,0.18232
636,0.0013046,0,0.00032616,0.00032616,0.00097847,0.0026093,0.0081539,0.024136,0.062948,0.11187,0.13503,0.15884,0.16047,0.16112,0.16341,0.16243,0.1621
637,0.0013046,0,0.00032616,0.00032616,0.00065232,0.0022831,0.0071755,0.021526,0.056099,0.10013,0.12068,0.14155,0.14286,0.14318,0.14514,0.14416,0.14384
638,0.0013046,0.00032616,0.00032616,0.00032616,0.00065232,0.0019569,0.0065232,0.019243,0.050228,0.089367,0.10763,0.1259,0.1272,0.12753,0.12916,0.12818,0.12818
639,0.0013046,0.00032616,0.00032616,0.00032616,0.00032616,0.0016308,0.0058708,0.017286,0.04501,0.079583,0.096217,0.1122,0.1135,0.1135,0.11481,0.11383,0.1135
640,0.0013046,0.00032616,0.00032616,0.00032616,0.00032616,0.0013046,0.0048924,0.015329,0.040117,0.071102,0.08578,0.099804,0.10078,0.10078,0.10209,0.10111,0.10078
641,0.0013046,0.00032616,0.00032616,0.00032616,0,0.0013046,0.0045662,0.013699,0.035877,0.063601,0.076647,0.089041,0.089693,0.089693,0.090672,0.089693,0.089367
642,0.0013046,0.00032616,0.00032616,0.00032616,0,0.00097847,0.0039139,0.012394,0.03229,0.056751,0.068493,0.079583,0.079909,0.079909,0.080887,0.079909,0.079583
643,0.0013046,0.00032616,0.00032616,0.00032616,0.00032616,0.00065232,0.0035877,0.011089,0.028702,0.050554,0.060992,0.070776,0.071102,0.071102,0.071755,0.070776,0.07045
644,0.0013046,0.00065232,0.00032616,0.00032616,0.00032616,0.00065232,0.0029354,0.0097847,0.025766,0.04501,0.054142,0.062948,0.063275,0.062948,0.063601,0.062948,0.062296
645,0.0013046,0.00065232,0.00032616,0.00032616,0.00032616,0.00032616,0.0026093,0.0088063,0.023157,0.040117,0.048598,0.056099,0.056099,0.056099,0.056751,0.055773,0.055447
646,0.0016308,0.00065232,0.00032616,0.00032616,0.00032616,0.00032616,0.0022831,0.0078278,0.020874,0.035877,0.043379,0.049902,0.050228,0.049902,0.050228,0.049576,0.04925
647,0.0016308,0.00065232,0.00032616,0.00032616,0.00065232,0,0.0019569,0.0068493,0.018591,0.031963,0.038813,0.044684,0.044684,0.044357,0.044684,0.044031,0.043705
648,0.0016308,0.00065232,0.00032616,0.00032616,0.00065232,0,0.0016308,0.006197,0.016634,0.028702,0.034573,0.039791,0.039791,0.039465,0.039791,0.039139,0.038487
649,0.0016308,0.00065232,0.00032616,0.00032616,0.00065232,0,0.0016308,0.0055447,0.015003,0.02544,0.030659,0.035225,0.035551,0.035225,0.035225,0.034573,0.034247
650,0.0016308,0.00065232,0.00032616,0.00032616,0.00065232,0.00032616,0.0013046,0.0048924,0.013372,0.022831,0.027723,0.031637,0.031637,0.031311,0.031637,0.030985,0.030659
651,0.0016308,0.00065232,0.00032616,0.00032616,0.00065232,0.00032616,0.00097847,0.0042401,0.012068,0.020548,0.024788,0.028376,0.028376,0.02805,0.02805,0.027723,0.027397
652,0.0016308,0.00065232,0.00032616,0.00032616,0.00065232,0.00032616,0.00097847,0.0039139,0.010763,0.018591,0.022179,0.025114,0.02544,0.025114,0.025114,0.024462,0.024136
653,0.0016308,0.00065232,0.00032616,0.00032616,0.00097847,0.00032616,0.00065232,0.0032616,0.0097847,0.016634,0.019896,0.022505,0.022505,0.022505,0.022505,0.021853,0.021526
654,0.0016308,0.00065232,0.00032616,0.00032616,0.00097847,0.00065232,0.00065232,0.0029354,0.0088063,0.015003,0.017939,0.020222,0.020222,0.019896,0.019896,0.019569,0.019243
655,0.0016308,0.00065232,0.00032616,0.00032616,0.00097847,0.00065232,0.00032616,0.0026093,0.0078278,0.013372,0.015982,0.017939,0.018265,0.017939,0.017939,0.017286,0.01696
656,0.0016308,0.00065232,0.00032616,0.00032616,0.00097847,0.00065232,0.00032616,0.0022831,0.0071755,0.012068,0.014351,0.015982,0.016308,0.015982,0.015982,0.015329,0.015329
657,0.0016308,0.00065232,0.00032616,0.00032616,0.00097847,0.00065232,0.00032616,0.0019569,0.0065232,0.010763,0.01272,0.014351,0.014677,0.014351,0.014351,0.013699,0.013699
658,0.0016308,0.00065232,0.00032616,0.00032616,0.00097847,0.00065232,0,0.0016308,0.0058708,0.0097847,0.011416,0.013046,0.013046,0.013046,0.01272,0.012394,0.012068
659,0.0016308,0.00097847,0.00032616,0.00032616,0.00097847,0.00065232,0,0.0016308,0.0052185,0.0088063,0.010437,0.011742,0.011742,0.011742,0.011416,0.011089,0.010763
660,0.0016308,0.00097847,0.00032616,0.00032616,0.00097847,0.00097847,0,0.0013046,0.0048924,0.0078278,0.0094586,0.010437,0.010763,0.010437,0.010437,0.0097847,0.0097847
661,0.0016308,0.00097847,0.00032616,0.00032616,0.00097847,0.00097847,0,0.00097847,0.0042401,0.0071755,0.0084801,0.0094586,0.0094586,0.0094586,0.0094586,0.0088063,0.0088063
662,0.0016308,0.00097847,0.00032616,0.00032616,0.00097847,0.00097847,0.00032616,0.00097847,0.0039139,0.0065232,0.0075016,0.0084801,0.0088063,0.0084801,0.0084801,0.0081539,0.0078278
663,0.0016308,0.00097847,0.00032616,0.00032616,0.00097847,0.00097847,0.00032616,0.00065232,0.0035877,0.0058708,0.0068493,0.0078278,0.0078278,0.0078278,0.0075016,0.0071755,0.0068493
664,0.0016308,0.00097847,0.00032616,0.00032616,0.0013046,0.00097847,0.00032616,0.00065232,0.0032616,0.0052185,0.006197,0.0068493,0.0071755,0.0068493,0.0068493,0.0065232,0.006197
